2023-08-19 18:07:41 | INFO | model_worker | args: Namespace(host='172.27.118.4', port=21002, worker_address='http://localhost:21002', controller_address='http://172.27.118.4:21001', model_path='./models/lmsysvicuna_13b_v1.5', revision='main', device='cuda', gpus=None, num_gpus=1, max_gpu_memory=None, load_8bit=True, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, model_names=['vicuna-13b'], conv_template=None, limit_worker_concurrency=5, stream_interval=2, no_register=False)
2023-08-19 18:22:56 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:23:41 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:24:26 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:25:11 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:25:56 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:26:41 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:27:27 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:28:12 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:28:57 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:29:42 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:30:27 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:31:12 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:31:57 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:32:42 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:33:27 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:34:12 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:34:57 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:35:42 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:36:27 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:37:12 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:37:57 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:38:42 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:39:27 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:40:12 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:40:57 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:41:42 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:42:28 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:43:13 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:43:58 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:44:43 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:45:28 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:46:13 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:46:58 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:47:43 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:48:28 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:49:13 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:49:58 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:50:43 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:51:28 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:52:13 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:52:58 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:53:43 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:54:29 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:55:14 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:55:59 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:56:44 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:57:29 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:58:14 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:58:59 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 18:59:44 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:00:29 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:01:14 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:01:59 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:02:44 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:03:29 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:04:14 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:04:59 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:05:44 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:06:29 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:07:14 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:08:00 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:08:45 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:09:30 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:10:15 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:11:00 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:11:45 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:12:30 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:13:15 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:14:00 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:14:45 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:15:30 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:16:15 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:17:00 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:17:45 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:18:30 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:19:15 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:20:00 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:20:45 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:21:30 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:22:15 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:23:01 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:23:46 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:24:31 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:25:16 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:26:01 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:26:46 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: None. call_ct: 0. worker_id: 729e8197. 
2023-08-19 19:27:16 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59092 - "[1mOPTIONS /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:27:16 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59092 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:27:31 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=4, locked=False). call_ct: 1. worker_id: 729e8197. 
2023-08-19 19:28:16 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 1. worker_id: 729e8197. 
2023-08-19 19:28:46 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59141 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:28:57 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59151 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:29:01 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=3, locked=False). call_ct: 3. worker_id: 729e8197. 
2023-08-19 19:29:46 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=3, locked=False). call_ct: 3. worker_id: 729e8197. 
2023-08-19 19:30:29 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59207 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:30:31 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=2, locked=False). call_ct: 4. worker_id: 729e8197. 
2023-08-19 19:31:16 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=2, locked=False). call_ct: 4. worker_id: 729e8197. 
2023-08-19 19:32:01 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=2, locked=False). call_ct: 4. worker_id: 729e8197. 
2023-08-19 19:32:46 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=2, locked=False). call_ct: 4. worker_id: 729e8197. 
2023-08-19 19:33:31 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=2, locked=False). call_ct: 4. worker_id: 729e8197. 
2023-08-19 19:34:16 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=2, locked=False). call_ct: 4. worker_id: 729e8197. 
2023-08-19 19:35:01 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 4. worker_id: 729e8197. 
2023-08-19 19:35:22 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59481 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:35:46 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 5. worker_id: 729e8197. 
2023-08-19 19:36:05 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59518 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:36:31 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 6. worker_id: 729e8197. 
2023-08-19 19:37:16 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 6. worker_id: 729e8197. 
2023-08-19 19:38:01 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 6. worker_id: 729e8197. 
2023-08-19 19:38:47 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 6. worker_id: 729e8197. 
2023-08-19 19:39:32 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 6. worker_id: 729e8197. 
2023-08-19 19:39:40 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59719 - "[1mOPTIONS /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:39:40 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59719 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:40:13 | INFO | stdout | [32mINFO[0m:     172.27.112.1:59747 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-08-19 19:40:17 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=4, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:41:02 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=4, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:41:47 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:42:32 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:43:17 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:44:02 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:44:47 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:45:32 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:46:17 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:47:02 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:47:47 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:48:32 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:49:17 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:50:02 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:50:47 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:51:32 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:52:17 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:53:02 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:53:47 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:54:33 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
2023-08-19 19:55:18 | INFO | model_worker | Send heart beat. Models: ['vicuna-13b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 8. worker_id: 729e8197. 
